"行政區域","綜合所得中位數","平均教育程度","有偶比例","女男比","扶老比","每戶平均用電度數","cluster"
"北投區榮華里",0.885326972854226,0.838053668450643,0.292800459755164,0.169550910297256,-0.130607614097194,0.719425222750223,"5"
"北投區石牌里",-0.428968592905858,-0.283929995473071,-0.0852170252566062,0.24113782177791,-0.509305361804674,1.13805610190779,"4"
"北投區桃源里",-0.995610992514996,-0.902359790214702,-0.236700282473128,-0.684089241698455,-1.50451957480793,-0.986302650017434,"8"
"北投區溫泉里",-0.586369259463952,-0.445015409885521,-0.442079502278578,0.543693825016896,-0.158963679171882,-0.986118878779875,"8"
"北投區文化里",1.04272763941232,0.214009636745575,0.733510742377813,0.129030017006319,-0.460430852841245,-1.50791893070261,"5"
"北投區文林里",0.035363373440519,-0.198852712257916,0.0293596932256348,-0.309946326978818,0.284308840390468,0.841963883954028,"4"
"北投區秀山里",-1.12940155908938,-1.21675706016715,-1.92481696247428,-0.54091541873715,0.550053948708801,-0.426535460415171,"2"
"北投區一德里",-0.838210325956902,-1.01594012262884,-0.0919941606051925,-0.966384798291975,-1.2826056455199,-0.068475581156783,"8"
"北投區永和里",0.609875806377562,0.359116069031321,0.518364896124528,0.0695993735129469,-0.637203753871781,0.450420885212537,"5"
"北投區永明里",0.365904773212516,0.123318116566984,0.994141005033598,0.734142023484294,-0.728171418828211,0.0170147985552895,"5"
"北投區永欣里",2.54590400504212,1.55106176280709,1.69928940359761,0.524784074814459,-0.23988996882558,-0.224570870338714,"10"
"北投區裕民里",0.0117532734568049,0.156571673965801,0.553536721451838,0.164148124525132,-0.597670421150863,0.449612291767281,"5"
"北投區長安里",-0.822470259301093,-0.82073742205397,-0.618214645326194,1.024541758736,-0.505969959758747,-0.984097395166735,"8"
"北投區振華里",-0.177127526412908,-0.00321814730124134,-0.302629994662692,0.382960948296184,0.164069586442185,0.0851204191943565,"4"
"北投區智仁里",-0.846080359284807,-0.83455708227166,-0.957098853015151,0.0155715157916993,-0.523728008250466,-1.59083651308887,"2"
"北投區中和里",-0.507668926184905,-0.35130083903431,-0.952198122028777,-0.0546646992459208,0.43525097197113,0.451008953172723,"4"
"北投區中心里",-0.531279026168619,-0.238584235383775,-0.25184524821272,1.17446906391246,-0.327649431593202,-1.19374362297312,"8"
"北投區中央里",-0.342398226298906,-0.724863529293745,-0.345468144760999,-0.219449665295726,-0.883706997876201,1.16790055088724,"4"
"北投區中庸里",-0.893300559252235,-0.980095378939209,-0.421412644281334,-0.286984487447287,-0.071072279197295,-1.54221064363097,"2"
"北投區洲美里",-1.42846282554975,-1.95308583114095,0.305219635671253,-1.67685112732638,-0.410925677022061,-2.385426590043,"3"
"北投區尊賢里",-0.491928859529096,-0.533547608155098,0.00174770130767922,0.427533930916212,-0.382772578748029,-0.361664213557128,"8"
"大安區昌隆里",0.727926306296132,1.31742313225177,-0.866273292189397,0.337037269233123,3.54385531245125,0.88617924371053,"6"
"大安區車層里",0.979767372789082,1.48066786857323,0.135577487110381,1.07181613424209,2.09446851524956,1.62427804223927,"6"
"大安區誠安里",0.0747135400800425,0.889445529885178,0.0235700395274616,1.39193119124048,1.66831935019539,0.810502248084065,"6"
"大安區大學里",1.52279967241451,1.98033495831909,1.26287061871261,0.703076005294574,1.53076393038269,-0.241220544461487,"1"
"大安區德安里",0.806626639575179,1.53335532315318,0.321479434197956,1.17311836746943,1.61417549655221,1.11137251821434,"6"
"大安區敦安里",1.88482120549812,1.61627328445932,1.03139332311922,1.42164651298717,1.45335550992436,0.95818081458583,"1"
"大安區敦煌里",1.30243873923317,1.8905071669041,0.792552632231348,1.30818801177255,1.62451018609436,0.618314287845704,"1"
"大安區法治里",0.358034739884611,0.860942480686193,0.0819532639449471,0.839496346040727,0.726710982820749,0.219346931106862,"4"
"大安區芳和里",-0.169257493085003,0.00325981842580113,-0.04757977353236,-0.0654702707901722,0.744624516993164,-0.216007130668502,"4"
"大安區福住里",2.36489323850031,2.02136207459036,1.30324062832505,1.2757712971398,0.183334148968729,-0.241551332689091,"1"
"大安區古風里",1.42835927247965,1.71085158407413,0.8027103096849,0.659853719117578,0.761161675749244,0.0987929992686863,"1"
"大安區古莊里",0.956157272805368,1.72985361687346,1.11329994270007,1.14880583149487,0.730290864931382,0.227616636796981,"1"
"大安區光明里",2.41211343846774,1.60288548862343,2.20530677528337,-0.309946326978818,-0.347213311749341,0.474899214055289,"10"
"大安區光武里",0.452475139819468,1.05657704564287,0.104309859495717,1.631004461657,1.44067842718167,1.11883363045921,"6"
"大安區光信里",0.743666372951942,1.22543601892777,0.227711281003624,0.971864597457781,0.637764103917541,1.02172890853345,"6"
"大安區和安里",2.14453230531898,1.60893158996867,0.927970069130269,-0.423404828193437,0.438778864776083,0.393856098292125,"1"
"大安區虎嘯里",0.649225973017085,1.58129226953329,0.972819529315964,1.81875126723834,0.991423292529081,1.36692480116277,"6"
"大安區華聲里",0.759406439607751,1.1541783959303,0.334197059492428,0.77736430966129,1.0213667996208,1.31976910160534,"6"
"大安區建安里",0.594135739721752,1.41804753321182,0.345580911287806,2.6183635615128,1.49823571590061,1.83484312623345,"6"
"大安區建倫里",1.1765182059867,1.40293227984873,0.0435170204715247,1.70394206958069,2.00102423751818,2.51259145034807,"6"
"大安區錦安里",2.25471277190964,2.0585024114254,1.87029805193217,0.743596898585511,0.354462278649851,-0.00525827543676403,"1"
"大安區錦華里",2.31767303853288,2.04468275120771,2.19808370879326,0.516679896156272,-0.224968098807089,-0.598876126997246,"10"
"大安區錦泰里",1.23947847260994,2.00408749931824,1.92268595102015,0.235735036005783,0.84947712918064,-1.10457781850989,"1"
"大安區黎和里",0.0668435067521378,0.114680828930928,-0.471497001017295,0.181707178284535,-0.41374711452517,-0.576639807252704,"8"
"大安區黎孝里",-0.0826871264780514,0.316793359614645,-0.22525081714799,0.0452868375383852,-0.0574330074496818,0.0275265133436179,"4"
"大安區黎元里",-0.838210325956902,-0.784460813982534,-1.25104818011336,-0.24646359415635,-0.539334672395945,-0.272976214311543,"2"
"大安區臨江里",-0.743769926022046,-0.574574724426365,-0.241393703919441,0.41267627004287,0.312230474290357,0.226219975391539,"4"
"大安區龍安里",2.34128313851659,1.23796008600005,-0.110656524821288,-1.21626364025274,1.19215998045359,-1.04676338717408,"1"
"大安區龍門里",2.41211343846774,2.35476137734213,1.26000287804332,0.839496346040727,1.3218321287652,0.230152679875284,"1"
"大安區龍坡里",2.19962253861431,2.48518442064658,1.49901890615182,0.877315846445599,1.62384482916404,-1.71807971797417,"1"
"大安區龍泉里",1.31030877256108,1.74971937843639,1.43549463893054,1.06641334846997,0.161148379300142,-0.0945343426425352,"1"
"大安區龍生里",1.87695117217022,1.68623531431137,1.54665615700301,0.709829487509732,0.232047811839565,-0.5608354808227,"1"
"大安區龍圖里",1.12929800601927,1.46382515768292,0.645742867326983,0.616631432940579,0.899115555419747,-0.0756426594215527,"1"
"大安區龍淵里",1.6802003389726,1.85811733826889,1.58693848157209,0.277606625739751,0.215859850378176,-0.745452066073663,"1"
"大安區龍雲里",1.02698757275651,1.09328551809611,0.0770460566228752,1.22849692163371,1.43765059050117,0.766029608594982,"6"
"大安區龍陣里",1.53853973907032,1.24702923801791,0.966884137646342,0.0993146952596328,1.52144720903164,0.144037477955514,"1"
"大安區民輝里",1.45983940579127,1.28373771047115,-0.0275210348170878,0.337037269233123,1.74442967563319,1.66768480855051,"6"
"大安區民炤里",1.83760100553069,1.94103529957503,0.904937941211621,1.0029306156475,1.94626997576501,1.37324653173477,"6"
"大安區全安里",1.20799833929832,1.60763599682326,0.511098978731392,0.77736430966129,1.41964496153894,1.27669312352169,"6"
"大安區群賢里",0.712186239640323,1.48973702059109,0.263568883638455,1.64721281897338,1.23070452370724,1.0158849831791,"6"
"大安區群英里",0.664966039672895,1.48628210553667,0.0662380291404902,0.784117791876446,0.115005075019674,-0.606337239242109,"5"
"大安區仁愛里",1.65659023898889,1.51003464653582,0.151792004729889,1.95922369731358,2.64024572171465,3.57541402564214,"6"
"大安區仁慈里",2.02648180540041,1.88014242174084,1.22000580901411,0.361349805207685,0.252389404960068,1.09667081920969,"1"
"大安區通安里",-0.295178026331478,0.158299131493012,-0.0478954763286469,0.397818609169526,0.396141115133641,0.18634161684141,"4"
"大安區通化里",-0.64932952608719,-0.182873730131212,-0.402030981134126,0.164148124525132,0.0717832214056107,0.405911491475942,"4"
"大安區臥龍里",0.641355939689181,1.21593500252811,0.806411112430961,0.893524203761972,1.91777150299713,0.967663410443834,"6"
"大安區新龍里",1.26308857259365,1.74496887023656,1.23575607434961,0.52613477125749,0.118541057157604,-0.949952699228423,"1"
"大安區學府里",0.0747135400800425,0.114680828930929,-1.15271469734056,-2.15634836460245,4.13402370656719,-0.796981521084981,"9"
"大安區義安里",1.62511010567727,1.6141139625503,0.233673222787599,1.48918133513873,1.4518442892651,1.4538485965278,"6"
"大安區義村里",0.0904536067358519,0.920107900993178,0.144893448129609,0.169550910297256,1.7185834801199,-0.259487405474771,"4"
"大安區永康里",1.29456870590527,1.3675194005409,1.61715007931418,0.365401894536778,0.483366025919851,1.11651811286597,"1"
"大安區正聲里",0.688576139656609,1.47807668228242,0.21119443567865,0.765208041674011,1.13770560478632,1.56991851016955,"6"
"大安區住安里",0.129803773375375,0.321543867814476,-0.396562745901737,0.703076005294574,1.19108848418933,0.493423354801155,"4"
"大同區保安里",-0.964130859203377,-0.972321820066758,-0.608834111305423,-0.6557246163948,0.947030408152924,-0.607954426132621,"2"
"大同區朝陽里",-0.735899892694141,-0.559027606681464,0.130731705463575,0.116873749019039,-0.026028651795206,-0.23927256934337,"8"
"大同區大有里",-1.01922109249871,-0.908405891559942,-0.342867935425773,-0.520654972091681,0.116123956423336,0.806569543600319,"2"
"大同區光能里",-0.924780692563854,-0.952456058503829,-0.0174140894167334,-0.412599256649186,-0.00431598797211888,-0.923930691990182,"2"
"大同區國慶里",-0.358138292954716,-0.374621515651662,0.176623181310027,0.157394642309974,-0.61293649748333,-0.00999957336576534,"8"
"大同區國順里",-1.63308369207528,-1.99670413370304,-2.67183416541389,-2.34274447374076,-0.0129430193916446,-0.542054060344252,"3"
"大同區建功里",-0.916910659235949,-0.993051310393293,-0.13267818544189,-0.170824593346605,0.121716861188751,0.0645012863403274,"2"
"大同區建明里",-1.10579145910566,-0.360801855433972,-0.0775950412036818,-0.466627114370433,0.241318452723287,2.89299791209353,"4"
"大同區建泰里",-0.436838626233763,-0.290407961200113,0.510147472765961,-0.205942700865415,-0.078457495253931,1.50846540833009,"4"
"大同區景星里",-1.31828235895909,-1.71599228553121,-2.18179692597352,-1.32567005213827,0.606357744802866,-0.274152350231915,"2"
"大同區老師里",-1.06644129246614,-1.37006891570715,-0.990366640651827,-1.10280513903813,-0.0155721025700526,-1.13291534334136,"2"
"大同區鄰江里",-1.25532209233585,-1.26858078598349,-1.08927927180842,-1.27569428374612,0.327653750292719,-0.945101138556886,"2"
"大同區隆和里",-0.995610992514996,-1.05351232384569,-0.822201513893954,-0.463925721484371,0.882191752659988,0.467915907028078,"2"
"大同區民權里",-0.122037293117575,-0.454516426285183,0.0307703792522479,0.0750021592850711,-0.941294719587792,-0.523125622875758,"8"
"大同區南芳里",-0.90117059258014,-0.876016062924731,-0.58372991195617,0.524784074814459,0.223406686566382,0.273485937691507,"4"
"大同區蓬萊里",-0.798860159317379,-0.831102167217238,-0.413489419284127,-0.440963881952844,-0.093486973781147,0.32736766454357,"2"
"大同區雙連里",-0.790990125989474,-1.09626689764417,-0.436399008922797,-0.438262489066778,-0.481205960512964,-0.696679179625718,"2"
"大同區斯文里",-1.19236182571261,-1.29924315709149,-0.920572056402368,-0.921811815671945,-0.165822436821995,0.0827681473536121,"2"
"大同區星明里",-0.373878359610525,-0.444583545503718,0.562253145388425,0.13983558855057,-0.980482935307172,-0.0878450695954167,"8"
"大同區延平里",-1.05070122581033,-0.968866905012336,-1.15862685499044,-0.231605933283008,-0.154589491388325,0.264628164041201,"2"
"大同區揚雅里",-1.16088169240099,-1.75140516483904,-1.55753378058867,-3.18152696486313,0.568491862091085,-1.2722874499055,"3"
"大同區永樂里",-0.609979359447666,-0.348709652743493,0.557329745070187,-1.08119399594963,0.374997047037238,0.298515580246933,"4"
"大同區玉泉里",-0.531279026168619,-0.452788968757971,0.640395440178093,-0.990697334266537,0.472659657530158,0.3735677536657,"4"
"大同區至聖里",-0.916910659235949,-0.767618103092224,-0.69572722951363,0.24113782177791,0.244189712104567,-0.00845589497027665,"2"
"大同區重慶里",-0.36600832628262,-0.410034394959493,-0.108386477817257,0.0750021592850711,-0.545528225749333,-0.82432668123364,"8"
"南港區百福里",-0.948390792547568,-0.980527243321012,-0.524551613120649,-0.338310952282472,-0.900168870494656,-1.02096190542091,"8"
"南港區成福里",-0.594239292791857,-0.573279131280957,-0.590761481813183,-0.259970558586663,-0.814075997313165,-0.870342999118213,"8"
"南港區東明里",0.13767380670328,0.164345232838252,0.681073976592314,-0.750273367406985,-0.611938156895693,-0.62317068460244,"5"
"南港區東新里",-0.728029859366237,-1.08762961000811,-0.381368133463515,-0.644919044850552,-1.0145046198406,-1.12931342708522,"8"
"南港區合成里",-0.397488459594239,-0.570256080608337,0.0466613518238211,-0.378831845573407,-0.302370871570521,-0.644524902406702,"8"
"南港區鴻福里",-0.342398226298906,-0.343527280161859,-0.395118307763235,0.324881001245844,-0.600595860927283,-0.638827994042398,"8"
"南港區九如里",-0.790990125989474,-0.819873693290365,-0.552063308352566,-0.881290922381011,-0.278126216255091,-0.790034968305281,"2"
"南港區舊莊里",-1.04283119248242,-1.38388857592484,-0.755354981582981,-0.789443564254888,-1.02513949950883,-1.24016423758032,"2"
"南港區聯成里",-0.64932952608719,-0.650150991241858,-0.319234622356131,-0.17622737911873,-0.117190458588688,-0.739020072759126,"8"
"南港區南港里",-0.790990125989474,-0.968866905012336,-0.496487883706939,-1.80516728941434,-0.717498368056565,0.865192568381384,"2"
"南港區仁福里",-0.36600832628262,-0.549958454663605,-0.43179742400513,-0.933968083659227,-1.07955278500214,-1.1655531151317,"8"
"南港區三重里",0.727926306296132,0.660557407529687,2.49672384890693,-0.292387273219411,-1.83564477233011,-0.641584562605771,"10"
"南港區萬福里",-0.507668926184905,-0.258449996946704,-0.25032443746911,0.284360107954906,-0.140233392158961,-0.370963038177573,"8"
"南港區西新里",-1.1766217590568,-1.05437605260929,-0.461621081320207,-0.900200672583445,-0.927316856317543,-0.996851119053274,"2"
"南港區新富里",-0.790990125989474,-0.964116396812505,-0.452566296556172,-0.828613761102794,-0.387987520348077,-0.846232212750577,"2"
"南港區新光里",-0.932650725891759,-0.649287262478252,-0.717543643626758,0.36810328742284,-0.376948513400776,-0.204466296949847,"8"
"南港區玉成里",-0.507668926184905,-0.965411989957913,-0.367833076342258,-0.418002042421313,-0.706287505779501,-0.745525574568686,"8"
"南港區中南里",-1.27893219231957,-1.55274754920974,-0.543325806796944,-0.889395101039197,-0.829635180733546,-1.33679115428842,"2"
"南港區中研里",-0.24795782636405,0.150093708238758,-0.0398520853488971,-0.395040202889782,-0.861121844476627,-1.2530282242094,"8"
"南港區重陽里",3.23059690456983,0.959839424119037,2.38803851866576,0.0223249980068545,-2.15643039885604,-0.342221216623471,"10"
"內湖區安湖里",0.208504106654422,-0.238152371001972,0.659867540722664,0.0777035521711362,-2.29514060688712,-0.695098746982717,"8"
"內湖區安泰里",-0.735899892694141,-0.849240471252956,0.0197134174505024,-0.188383647106009,-2.2019311030086,-1.07546845448067,"8"
"內湖區寶湖里",3.5217881377023,1.47678108913701,2.50468051250332,-0.120848824954451,-2.09245837537881,1.7563728077961,"10"
"內湖區碧山里",-0.287307993003574,-0.392327955305577,-0.303144537410083,-0.420703435307375,-1.50447307876795,-0.541796780611671,"8"
"內湖區大湖里",1.64872020566098,0.798322145324784,0.560052773006864,0.574759843206613,-1.73789995722287,0.810208214103972,"10"
"內湖區東湖里",-0.570629192808143,-0.844489963053125,0.209435260205223,-0.124900914283544,-2.46418247050878,-0.901731126493152,"8"
"內湖區港都里",-0.192867593068717,0.158299131493012,0.549382588360282,0.380259555410122,-1.57911916683856,-0.194028090656542,"8"
"內湖區港富里",-0.216477693052431,-0.13191373307848,0.0694491673248989,0.0425854446523231,-1.21756106065136,-0.372727242058131,"8"
"內湖區港華里",-0.169257493085003,0.185074723164787,0.145428033031779,0.134432802778446,-1.95372102924904,-0.566128092464376,"8"
"內湖區港墘里",0.310814539917183,0.220919466854421,0.852260493703292,0.404572091384684,-1.5325173568949,0.827262184949373,"5"
"內湖區湖濱里",0.838106772886798,0.620825884403827,0.636266193398572,0.36810328742284,-0.775931742093257,-0.0988345896013968,"5"
"內湖區湖興里",0.208504106654422,-0.397078463505409,-0.699896453982891,-1.39590626717589,-1.53285512673798,-1.18613549373822,"8"
"內湖區湖元里",-0.137777359773384,0.0710625263688433,0.0907130567513537,-0.303192844763659,-1.71947811835174,3.73937472379156,"6"
"內湖區葫洲里",2.0186117720725,0.59966452969549,1.91762154619655,0.301919161714313,-2.17541610680594,-0.0541781788747554,"10"
"內湖區金湖里",4.23009113721372,1.26775872834445,2.85375186561808,0.902979078863192,-1.91988506212293,1.42532730045876,"10"
"內湖區金龍里",-0.507668926184905,-0.454516426285183,-0.579199384059404,-0.862381172178573,-1.1865239266875,-0.266544220997006,"8"
"內湖區金瑞里",-0.36600832628262,-0.230378812129522,-0.0134505085825478,0.388363734068309,-1.61675125129719,-1.08601692351651,"8"
"內湖區康寧里",0.830236739558893,0.0654482894054074,0.656037228824499,0.0695993735129469,-1.97768623112128,0.455235691636562,"5"
"內湖區樂康里",-0.460448726217477,-0.686427599313295,0.133318913968236,0.193863446271818,-2.551796787041,-1.05459204189406,"8"
"內湖區麗山里",-0.0748170931501468,-0.055473737499381,0.195688051606502,-0.0776265387774515,-1.65116072664319,0.262092120962899,"8"
"內湖區蘆洲里",-1.34976249227071,-2.09991972095391,-0.535321253649779,-2.96136344464904,-1.6556719315065,-0.532791989971319,"3"
"內湖區明湖里",-0.043336959838528,-0.312001180290254,1.00084936245816,0.260047571980345,-2.52980971946522,-0.443295397280478,"8"
"內湖區南湖里",2.97875583807688,0.982728236354586,2.91018943103452,0.952954847255347,-2.28244178103482,-0.768901275986089,"10"
"內湖區內溝里",-0.11416725978967,-0.501157779519887,-0.0393553349958425,-0.784040778482764,-1.97197026761861,-1.10086563951121,"8"
"內湖區內湖里",0.0983236400637565,0.0999974399496317,0.0763761325137615,1.22579552874765,-1.21764225388418,-0.737807182591242,"8"
"內湖區清白里",1.5070596057587,0.893764173703207,1.05709888172144,1.29873313667133,-1.84952889935308,0.251249617946965,"10"
"內湖區瑞光里",-0.0669470598222421,0.0416957484062523,-0.413632332706868,0.543693825016896,-1.2501291671134,-0.814403034405498,"8"
"內湖區瑞陽里",0.295074473261374,0.167800147892674,0.317515916861631,0.226280160904566,0.010669877134192,-0.737917445333777,"5"
"內湖區石潭里",0.468215206475277,0.100861168713238,1.40796706305053,0.226280160904566,-1.1421129893215,0.743609517612882,"5"
"內湖區五分里",-0.350268259626811,-0.980527243321012,0.799443964474086,-0.0978869854229202,-2.19273836876833,-1.02467408441958,"8"
"內湖區西安里",-0.0275968931827186,0.375526915539828,-0.00728974110503091,0.00476594424745096,-1.60255073841303,-0.48034367877221,"8"
"內湖區西湖里",-0.460448726217477,-0.213967965621015,-0.737226666126495,-0.158668325359323,-1.35686912183298,0.860230744967313,"8"
"內湖區西康里",0.444605106491563,0.429941827646984,0.213623521892323,0.164148124525132,-1.31160282918164,0.567666934774666,"5"
"內湖區行善里",-0.76738002600576,-1.02328181711949,0.207166548387819,-1.11361071058237,-1.28946850184367,-0.86424179403128,"8"
"內湖區秀湖里",1.16077813933089,0.673081474601968,0.750334353332346,-0.297790058991535,-0.813118957014429,-0.270770959460844,"5"
"內湖區週美里",-0.145647393101289,-0.378076430706085,1.01486726829087,-0.216748272409664,-1.17270234227416,-0.355526254222684,"8"
"內湖區紫星里",-0.358138292954716,-0.181146272604001,-0.566731572275694,-0.188383647106009,-1.41375843569404,-0.37607187858169,"8"
"內湖區紫陽里",0.397384906524135,0.443761487864673,0.263935035933676,-0.0452098241447036,-1.79741626776428,-0.519928003342246,"8"
"內湖區紫雲里",-0.184997559740813,-0.413921174395718,-0.318478553455275,-0.582787008471118,-0.557006136017847,-0.660218966094172,"8"
"士林區百齡里",-0.728029859366237,-0.791370644091379,-1.07144360864489,-0.765131028280326,-0.875815620890066,-0.840167761911157,"2"
"士林區承德里",-0.043336959838528,-0.0939096674798322,0.0545985332798303,0.721985755497012,-0.148191491507445,0.551054014899405,"4"
"士林區翠山里",0.531175473098515,1.09846789067774,0.0669098459144203,0.0817556415002293,2.48135839790208,-1.42448678885119,"1"
"士林區德華里",-0.405358492922144,-0.140551020714536,-0.505631879211182,0.784117791876446,0.009670448580359,0.376838881694236,"4"
"士林區德行里",-0.499798892857,-0.200580169785127,-0.17784641887511,0.678763469320015,-0.0195140048156363,0.517570895416302,"4"
"士林區東山里",0.334424639900897,-0.106433734552113,-0.956969712594914,-0.492290346788026,-0.38033770505427,1.1071457797505,"4"
"士林區福安里",-1.58586349210785,-2.39574682248884,-1.26692031244031,-2.91138767625689,-0.634861514132564,-1.32727180418291,"3"
"士林區福德里",-0.00398679319900449,-0.623807263951887,-1.26040630058375,-2.526439189993,0.53799035673569,-0.44355267701306,"3"
"士林區福華里",-1.10579145910566,-1.55490687111876,-1.71796364151709,-0.0492619134737967,-0.40093107254406,-1.07102119053176,"2"
"士林區福佳里",-0.24795782636405,-0.0356079759364518,-0.075896409785129,-0.092484199650796,0.414607495877672,0.150579734012585,"4"
"士林區福林里",-0.452578692889572,-0.187624238331043,-0.557231854722062,0.0452868375383852,1.14062744483095,0.571820164743481,"4"
"士林區福順里",-1.10579145910566,-1.38863908412467,-1.07163297130169,-1.12441628212663,-0.219406617574336,-0.728177569743192,"2"
"士林區福志里",0.0983236400637565,0.598800800931884,-0.0516309071870149,0.331634483460999,0.781398004431021,-0.0845739415668808,"4"
"士林區福中里",-0.586369259463952,-0.846649284962139,-0.426320342905617,-0.0398070383725794,-1.16911776193291,-0.5229418516382,"8"
"士林區富光里",-1.1766217590568,-1.73110753889431,-1.99341557504429,-0.744870581634861,-0.509085013076458,-0.884787418390287,"2"
"士林區富洲里",-1.48355305884509,-2.12453599071667,-0.128318154138342,-2.75335619242224,-0.74716316513981,-1.50865401565285,"3"
"士林區公館里",-0.531279026168619,-1.93192447643261,-0.535189079443558,-1.92943136217321,0.914816518327816,-0.0281561716365148,"3"
"士林區後港里",-0.63358945943138,-0.722272343002928,-0.6339140940459,-0.75702684962214,-0.626607430029249,-0.286906074118454,"2"
"士林區葫東里",-1.12940155908938,-1.17400248636867,-1.08666334410059,-0.549019597395336,-0.621034995717822,-0.727295467802913,"2"
"士林區葫蘆里",-0.90117059258014,-1.24612383812974,-1.27150079339712,-0.286984487447287,-0.395866780314585,-0.936022839421511,"2"
"士林區菁山里",-0.76738002600576,-1.99238548988501,-1.03298636017985,-3.21394367949588,0.202384582338528,-0.192668183498611,"3"
"士林區舊佳里",-0.720159826038332,-0.137959834423719,-0.23759544074898,0.13983558855057,0.759641204341685,-0.360083780914127,"4"
